branch,branchSlug,academicYear,pattern,subject,subjectSlug,resourceType,examType,paperMonth,paperYear,fileId,accessType
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,CAD CAM And Automation,cad-cam-and-automation,PYQ,INSEM,August,2015,1ZUqhnvXRwH2MgZ5plMGknOCmn7IUsRlo,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,ENDSEM,May_Jun,2018,1fe0c_Ofak0Ryfg_Y27WGHDT8qb_F18IS,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,ENDSEM,Nov_Dec,2017,1l6NQTWCFU2lTjjGtt2fSrZn08vRyhMsN,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,INSEM,August,2017,1DccewLY4Gu1sZXaaDhjll02x2r_nQnam,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,ENDSEM,May_Jun,2017,1fS0ij9XSdxUMXcigk0a9mvq2fceOje9p,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,ENDSEM,Nov_Dec,2016,1iw1JBP327ELyQ8Udy9oNplhAgIsZl0Jw,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,INSEM,Oct,2016,1BwVN6Dls7AE0aIuoR82soioWs9Beqnsb,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,ENDSEM,May_Jun,2016,16W_eoepp5LSlh1CcoWdX2PrLhBYXyao8,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,ENDSEM,Nov_Dec,2015,1YXqlk2ljIYTcpGNiYtVTwubc68v1Q1Kq,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Product Design and Development,product-design-and-development,PYQ,INSEM,August,2015,1qypbWfIrSG1JytpoOLytPJ5TbpYDHxIJ,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,Nov_Dec,2019,17WGWlkQtb6zroUm-eLvdng3MEhde5uo8,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,INSEM,August,2018,1qG1AO05gZgiEjFVw91jbarjIp0sI6V5q,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,May_Jun,2019,1CAbh-ThXvdSecmxjTTSuT7pN_S0n-DAy,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,Nov_Dec,2018,1uM70UTVPTZ6ZaOmM66N01oBTw3yEEHaN,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,May_Jun,2018,1gdkgx6Is4u1uNz60GXnOExzimlvMcECK,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,Nov_Dec,2017,1-o1ByFtkF6-aDtYISwyjfwYXbilmnT52,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,INSEM,August,2017,1Oxxi6cp9wronPmhBXVfAzcLMx-F7ZI09,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,May_Jun,2017,1lUus0nPe4g2_3IF7AbYHwrI0yN-ExqsJ,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,Nov_Dec,2016,1Qmxg_b09uxJVoV7M1jnJh1YlGjClrsgk,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,INSEM,Oct,2016,1A3KzCQRdKu68XPXPYVEyRYG4-Ix2gRy2,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,May_Jun,2016,1l03KfaaQBSu0uZ5V_mrMBuXhBrBWBv07,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,ENDSEM,Nov_Dec,2015,17UUHRmiFUEy0VGtv4frPOorm-Y_lbkW7,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Dynamics Of Machinery,dynamics-of-machinery,PYQ,INSEM,August,2015,1xz-0cnrwB7a4QA8HMxWKuHeeFDhfFA_l,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,"Design of Pumps, Blowers & Compressors_Ele_IV",design-of-pumps-blowers-and-compressorseleiv,PYQ,INSEM,March,2020,1pxC2eMJpf5xV5AA2n1br665SwMC2_iuD,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,"Design of Pumps, Blowers & Compressors_Ele_IV",design-of-pumps-blowers-and-compressorseleiv,PYQ,ENDSEM,May_Jun,2019,1T8pRoOpTrjwGGnMBuMYthnqLwpJD-VHw,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,"Design of Pumps, Blowers & Compressors_Ele_IV",design-of-pumps-blowers-and-compressorseleiv,PYQ,ENDSEM,Nov_Dec,2018,1iCdQc48PTxjtNWQ6qERsAwcfX6oQzTN9,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,"Design of Pumps, Blowers & Compressors_Ele_IV",design-of-pumps-blowers-and-compressorseleiv,PYQ,ENDSEM,May_Jun,2018,1rRHtI5CC7J2F3iQt2_acAktC-LlqG0GI,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,"Design of Pumps, Blowers & Compressors_Ele_IV",design-of-pumps-blowers-and-compressorseleiv,PYQ,INSEM,March,2018,1QZ9q0IaQCduGg03J2FYb_8gjq2b8FEUI,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,"Design of Pumps, Blowers & Compressors_Ele_IV",design-of-pumps-blowers-and-compressorseleiv,PYQ,INSEM,April,2017,1W5Cy3tIIhr9Hl6aH2DmBF4CwIXXom_Vs,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,"Design of Pumps, Blowers & Compressors_Ele_IV",design-of-pumps-blowers-and-compressorseleiv,PYQ,ENDSEM,May_Jun,2016,1IzSwu0K9fmdrZWR7tXm63d0MONBk2cti,FREE
Mechanical Engineering,mechanical-engineering,BE,2012 Pattern,Automobile Engineering_Elective_III,automobile-engineeringelectiveiii,PYQ,INSEM,April,2017,1BHFnpM7AiRhDB3CKrtxOx4MbkSOeBUCD,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Refrigeration & Air Conditioning,refrigeration-and-air-conditioning,PYQ,ENDSEM,Nov_Dec,2022,1GJQ7pQ9nMXYILhpCcAJERADgsvH418S_,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Refrigeration & Air Conditioning,refrigeration-and-air-conditioning,PYQ,INSEM,Oct,2019,1AcqcVCa6uyeAoNSsjm6zl6uBqQC--aHa,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Refrigeration & Air Conditioning,refrigeration-and-air-conditioning,PYQ,ENDSEM,Nov_Dec,2019,1KZ1ILxv_kydEatGHjn3npSu2datD5QQt,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Refrigeration & Air Conditioning,refrigeration-and-air-conditioning,PYQ,ENDSEM,Nov_Dec,2018,1p_cThiLqy5_ritnDWYrOpLHtnWpA9mM_,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Solar & Wind Energy_Ele_IV,solar-and-wind-energyeleiv,PYQ,INSEM,March,2020,1l6AGz_8h57LwUp-C5iB-_0d_IQpUAzHA,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Solar & Wind Energy_Ele_IV,solar-and-wind-energyeleiv,PYQ,ENDSEM,Nov_Dec,2019,1PD_ijtIxYrHFQUltTjDUAbTCZnlbyify,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Solar & Wind Energy_Ele_IV,solar-and-wind-energyeleiv,PYQ,INSEM,March,2019,1lKiiUZ74xMc_a-zI8DPNnliJtOaYZSbX,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Solar & Wind Energy_Ele_IV,solar-and-wind-energyeleiv,PYQ,ENDSEM,May_Jun,2019,1pD-2vV5NxxH4OPO7Eld2L4hKW-wy6CEz,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Industrial Engg_Ele_III,industrial-enggeleiii,PYQ,ENDSEM,Nov_Dec,2023,1eGFw9-dy2TzEa8mcPKjVZ1Bbs8GOuZm5,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Industrial Engg_Ele_III,industrial-enggeleiii,PYQ,ENDSEM,May_Jun,2023,11zX5jvZKon-G8SR3tFAS4SGvDfg_xs00,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Industrial Engg_Ele_III,industrial-enggeleiii,PYQ,ENDSEM,Nov_Dec,2022,1ovnFdsha-5CkS217uF_Bj9Nf04koaHmX,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Industrial Engg_Ele_III,industrial-enggeleiii,PYQ,ENDSEM,May_Jun,2022,1By4wRJf0yd_SxYrlFXKuJ2H87R9XfkEC,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Industrial Engg_Ele_III,industrial-enggeleiii,PYQ,INSEM,March,2020,1ytFDhPolizf4gLB48KuD9AItwYZvuNCL,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Industrial Engg_Ele_III,industrial-enggeleiii,PYQ,ENDSEM,Nov_Dec,2019,15E3BlTN9ydoCWQUCamnvOuqB2i3yRUqO,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Industrial Engg_Ele_III,industrial-enggeleiii,PYQ,INSEM,March,2019,15LhLrgVhNpKC7I9LC7Gj7y8Fzl9H17mX,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Industrial Engg_Ele_III,industrial-enggeleiii,PYQ,ENDSEM,May_Jun,2019,1LLaylWhj-CYp9GOPQzddjMRV77LDS0Jc,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Hydraulics & Pneumatics,hydraulics-and-pneumatics,PYQ,ENDSEM,Nov_Dec,2023,1lE8jeDBXLX154kRhHFBn2axIyK2BLBNS,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Hydraulics & Pneumatics,hydraulics-and-pneumatics,PYQ,INSEM,Oct,2019,1IQSHiuRjrnIHhIwGev3WvTMJ5FiR2eG2,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Hydraulics & Pneumatics,hydraulics-and-pneumatics,PYQ,ENDSEM,Nov_Dec,2019,1AjArAz7ejRune-NDlf0AJnkWpTOkNw4Y,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Hydraulics & Pneumatics,hydraulics-and-pneumatics,PYQ,INSEM,August,2018,1_Togn0o2jrpJFZlNRCDRwFcpcNHilyN7,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Hydraulics & Pneumatics,hydraulics-and-pneumatics,PYQ,ENDSEM,May_Jun,2019,1Jr0BZcCo9wnim1uqiH_ZqHqcu-GgBu6d,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Hydraulics & Pneumatics,hydraulics-and-pneumatics,PYQ,ENDSEM,Nov_Dec,2018,1SnnUMwglO07Y1k2CxRacrHSrE2iNqiX2,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,CAD CAM & Automation,cad-cam-and-automation,PYQ,ENDSEM,Nov_Dec,2023,1MJC31yiv_y-EBPxO3YTTL75Qj2e8dr6m,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,CAD CAM & Automation,cad-cam-and-automation,PYQ,ENDSEM,Nov_Dec,2022,14r7iny1LcdoAPr0CI3XkQvRzTrmDYz0Z,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,CAD CAM & Automation,cad-cam-and-automation,PYQ,INSEM,Oct,2019,1WaOa7-y8FvDowLg7aGyPhv5rAFW9D1Jn,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,CAD CAM & Automation,cad-cam-and-automation,PYQ,ENDSEM,Nov_Dec,2019,1UWkAs78G4-dOEowTYRkFG6twkCR2ax9R,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,CAD CAM & Automation,cad-cam-and-automation,PYQ,INSEM,August,2018,1C-jofqRmTakYo0YoTHK6elRjnbMy8qIG,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,CAD CAM & Automation,cad-cam-and-automation,PYQ,ENDSEM,May_Jun,2019,1nB4G-dMi-GvuP_kuOk6xS6ISndn2S2DX,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,CAD CAM & Automation,cad-cam-and-automation,PYQ,ENDSEM,Nov_Dec,2018,10M1HDu9pquDrJoaTE-KZJWX1s-zN2jh5,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,ENDSEM,May_Jun,2024,1dQm7Ek58gXxNNbIjvqH-oCEP7eHGV_Nl,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,ENDSEM,Nov_Dec,2023,1TTfGPFkyfq9xSShWBGLtkddb8Ziv83xk,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,ENDSEM,May_Jun,2023,1j5nwWERSwVSqv3MBauLB75iHoCB-8kr4,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,ENDSEM,Nov_Dec,2022,1tCbwRiUdRVZY2tugGUFnvB_2x2PsBQjd,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,ENDSEM,May_Jun,2022,1TahPQOKMX9Tm0LkKtQrUWrAJXIntx5E7,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,INSEM,March,2020,1sLmVVtktGUbI44FCwJ3osv6cUz3RErGM,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,ENDSEM,Nov_Dec,2019,11NF7-hzi7uIlsfHRSikwZIZB4y9Tjxcx,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,INSEM,March,2019,1fUi4jFXrUpEvYP46zayL1EXUxpREWdww,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Mechanical System Design,mechanical-system-design,PYQ,ENDSEM,May_Jun,2019,1eCfWedTenajqBRpsLKD6l0507cEByAc5,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Engineering,energy-engineering,PYQ,ENDSEM,Nov_Dec,2023,14lQO4umXI-BYF6V8hqKIFbotTuaRPRGi,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Engineering,energy-engineering,PYQ,ENDSEM,May_Jun,2023,18tfZZRY9C8macMLrI3NSw5qIuK-zifcL,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Engineering,energy-engineering,PYQ,ENDSEM,Nov_Dec,2022,1zfC6QV2FJxg7mJWoE2b5Lqsk-jHYFeD5,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Engineering,energy-engineering,PYQ,ENDSEM,May_Jun,2022,1SIt5dvrk2lGR80qyl9cKfZ7JHCmikqi4,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Engineering,energy-engineering,PYQ,INSEM,March,2020,1rt2M5zdfeu-ewUZWCGGyoEvcHF1--K79,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Engineering,energy-engineering,PYQ,ENDSEM,Nov_Dec,2019,1XGFjDMzkVeaOT3vmspa_xcQE9ZPI3CA8,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Engineering,energy-engineering,PYQ,INSEM,March,2019,1U_V_9bvUr7gGmrI38Yhn6wBgrIJDCRYh,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Engineering,energy-engineering,PYQ,ENDSEM,May_Jun,2019,1v2Y1ndA0D-P4JxB5K0pClV5s9mZDP4YU,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Product Design & Development,product-design-and-development,PYQ,ENDSEM,May_Jun,2023,15WLCGx-Aoebr2SbdJyXqmudvCxwWnaIZ,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Product Design & Development,product-design-and-development,PYQ,ENDSEM,Nov_Dec,2022,1yEhGmYX7Ay73fpjpzdWLZUqN7NLiK8q6,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Product Design & Development,product-design-and-development,PYQ,ENDSEM,May_Jun,2022,1BbqltvAlV1ip5n9kTA4imYZQ9N3n-1el,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Product Design & Development,product-design-and-development,PYQ,INSEM,March,2020,1--gyqa6GmnfMMtX10b6Z3z9ZRFOmJ9tO,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Product Design & Development,product-design-and-development,PYQ,ENDSEM,Nov_Dec,2019,1UH2_IgPls0ieqjYUsWNth0zofLva9i06,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Product Design & Development,product-design-and-development,PYQ,INSEM,March,2019,1jEDQHymnFb-gMnJNobQFt-QQmMLFzTWK,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Product Design & Development,product-design-and-development,PYQ,ENDSEM,May_Jun,2019,1vQBT6kdNvBR-CiwWCcqthv3tpCNhuyjn,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Dynamics of Machinery,dynamics-of-machinery,PYQ,ENDSEM,Nov_Dec,2023,1a8ZPKtJKbiizKJUjyetdLrkYFA-1mWdv,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Dynamics of Machinery,dynamics-of-machinery,PYQ,ENDSEM,May_Jun,2022,1IvE-yMI0Z_rhXC9_t2Uu5aKZwyCW5fGT,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Dynamics of Machinery,dynamics-of-machinery,PYQ,INSEM,Oct,2019,11_EeR8LPvFOCSidTKE61myCb8yowsluD,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Dynamics of Machinery,dynamics-of-machinery,PYQ,ENDSEM,Nov_Dec,2019,1v0TqxwjXTKYIThhO7t9XTdjudIVeC6r6,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Dynamics of Machinery,dynamics-of-machinery,PYQ,INSEM,August,2018,1VGc7SIEG2JhAcxnhNlS-Xwc59gV4BAqc,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Dynamics of Machinery,dynamics-of-machinery,PYQ,ENDSEM,May_Jun,2019,1YBjLxk5VRwUuCSMakTpvzuqiziGBKao4,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Dynamics of Machinery,dynamics-of-machinery,PYQ,ENDSEM,Nov_Dec,2018,1jxn_vPTx1xsXOO9NTT0LKsEhMJ3_KSdX,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Automobile Engg_Ele-II,automobile-enggele-ii,PYQ,ENDSEM,Nov_Dec,2023,1uXZX5asr-TcCzYHqzngvBrUHrNQN47OT,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Automobile Engg_Ele-II,automobile-enggele-ii,PYQ,INSEM,Oct,2019,1rT9twoG9S8CPdMldx04e7nm_Avc_EYFB,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Automobile Engg_Ele-II,automobile-enggele-ii,PYQ,ENDSEM,Nov_Dec,2019,1dql_4LV8TjpJIQShkCqj39nAS1ht34-m,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Automobile Engg_Ele-II,automobile-enggele-ii,PYQ,INSEM,August,2018,1RDrAbQhnSqteSqIM5cpcE3D6yXNY6_P0,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Automobile Engg_Ele-II,automobile-enggele-ii,PYQ,ENDSEM,May_Jun,2019,18BxfPDWCw8UU-Oml2Fbna511lZXyDeHa,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Automobile Engg_Ele-II,automobile-enggele-ii,PYQ,ENDSEM,Nov_Dec,2018,10uzUgqXLMvSfcxB-wQRJ9ej-onI5KFQQ,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Heating Ventilation & Air-Conditioning_Ele-I,heating-ventilation-and-air-conditioningele-i,PYQ,ENDSEM,Nov_Dec,2023,1tc7Ye64-wbYLSi0z4EctV7FAEvV7hbcv,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Heating Ventilation & Air-Conditioning_Ele-I,heating-ventilation-and-air-conditioningele-i,PYQ,INSEM,Oct,2019,1tvkZ7ZJ_AFgy7ur56jS6zxMQ5gsKLffK,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Heating Ventilation & Air-Conditioning_Ele-I,heating-ventilation-and-air-conditioningele-i,PYQ,ENDSEM,Nov_Dec,2019,1n1PKzt6nRiEJ5UTz_0sVlc7Xshf8it3D,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Heating Ventilation & Air-Conditioning_Ele-I,heating-ventilation-and-air-conditioningele-i,PYQ,INSEM,August,2018,1YGHTCvxnu-5Iz0xWD0-aN62tcxrTvK2R,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Heating Ventilation & Air-Conditioning_Ele-I,heating-ventilation-and-air-conditioningele-i,PYQ,ENDSEM,May_Jun,2019,1aSfy94hhO-vMmIBvdmBV30gpG1f2iPoO,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Heating Ventilation & Air-Conditioning_Ele-I,heating-ventilation-and-air-conditioningele-i,PYQ,ENDSEM,Nov_Dec,2018,1X-Xp0K-Y18_08iABzSSKEIrObK7hwmtL,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Audit Mgt,energy-audit-mgt,PYQ,INSEM,Oct,2019,1LCzuqwoBwZErE6ixmLPmlcAa3yUoRfkI,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Audit Mgt,energy-audit-mgt,PYQ,ENDSEM,Nov_Dec,2019,1ueF42_8I7k7ghYpIT-ct22wYvqCAgu1o,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Audit Mgt,energy-audit-mgt,PYQ,INSEM,August,2018,1PdB9gCojW8aLi2iH94SJpGR572ZjXqN-,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Energy Audit Mgt,energy-audit-mgt,PYQ,ENDSEM,May_Jun,2019,1SYL0qk9rtHdqngRnkXtS_WISfSthyVnY,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Finite Element Analysis_Ele-I,finite-element-analysisele-i,PYQ,INSEM,Oct,2019,1sZsKlhNiUFSAm3p2naRaV2OfjwwfAxGq,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Finite Element Analysis_Ele-I,finite-element-analysisele-i,PYQ,ENDSEM,Nov_Dec,2019,1eg0a3Gh9ACrPZI0NjBNOcGzs3oz5Bzux,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Finite Element Analysis_Ele-I,finite-element-analysisele-i,PYQ,INSEM,August,2018,1ZD2ti3DbkDhbtXA1F2BxI2hLGbuGbGct,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Finite Element Analysis_Ele-I,finite-element-analysisele-i,PYQ,ENDSEM,May_Jun,2019,1VAnR3hsurqueyGfWUuJq_Nn_PzGE4mmY,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Finite Element Analysis_Ele-I,finite-element-analysisele-i,PYQ,ENDSEM,Nov_Dec,2018,1eZGV06WWp96YyuCnmif83u2VdkDZyoNW,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Operation Research,operation-research,PYQ,INSEM,Oct,2019,16Qil1oCdsA0gM8qoj29WU2MrWTj3nInu,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Operation Research,operation-research,PYQ,ENDSEM,Nov_Dec,2019,1FJC0n9PZoOJsPIdYpDnRNqGjQu6mmipR,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Operation Research,operation-research,PYQ,INSEM,August,2018,1NTovnY8rugaZ5B9iNoi9kmitexi7DH5W,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Advanced Manufacturing Processes,advanced-manufacturing-processes,PYQ,ENDSEM,Nov_Dec,2023,1op0CLYKAT-9qwQP9HhYE6jH1WIhrXOo7,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Advanced Manufacturing Processes,advanced-manufacturing-processes,PYQ,ENDSEM,May_Jun,2023,1mFzGe5LQeNPafhu-tWxPAvCp8C9cuknX,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Advanced Manufacturing Processes,advanced-manufacturing-processes,PYQ,ENDSEM,Nov_Dec,2022,1mE_qQeWAWAo9eBVi7zuJuQ1snmSmPnkr,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Advanced Manufacturing Processes,advanced-manufacturing-processes,PYQ,ENDSEM,May_Jun,2022,14LmGVkPGUIAtrskPxPKtn7oPQiPxDYUN,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Advanced Manufacturing Processes,advanced-manufacturing-processes,PYQ,INSEM,March,2020,1eBTwFNdoFFZUPHMKsRINqJPERPZE1N91,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Advanced Manufacturing Processes,advanced-manufacturing-processes,PYQ,ENDSEM,Nov_Dec,2019,1xBTgJbUx12j3t9Kr6LbGzhHxCb2E0z6o,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Advanced Manufacturing Processes,advanced-manufacturing-processes,PYQ,INSEM,March,2019,1-Y-5ALoC36US30zL3TUgcUb4oN_vHeMC,FREE
Mechanical Engineering,mechanical-engineering,BE,2015 Pattern,Advanced Manufacturing Processes,advanced-manufacturing-processes,PYQ,ENDSEM,May_Jun,2019,13uqp3gXQY_CLgbMEOYzA5rTxjA3Bky1d,FREE
